0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
SRX359411,hg38,TFs and others,CREBBP,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"2521587,89.2,9.8,47",GSM1239076: CBP ChIP-Seq for control n2; Homo sapiens; ChIP-Seq,source_name=HEK293,cell line=Human Kidney Embryonic Cell line HEK293,genotype/variation=pCI1-EGFP,"chip antibody=anti-CBP [CBP/anti-KAT3A-chip grade, cat no. ab2832 ABCAM]",,
SRX3596429,hg38,TFs and others,Epitope tags,Lung,NCI-H1299,Primary Tissue=Lung|Tissue Diagnosis=Carcinoma Non-Small Cell,"70234624,89.8,28.3,1334",GSM2946880: Flag-p300 ChIP-seq in N1671A; Homo sapiens; ChIP-Seq,source_name=H1299,cell line=H1299,treatment=FLAG-tagged N1671A p300-BRPHZT,antibody=Sigma F1804,,
SRX3596432,hg38,TFs and others,Epitope tags,Lung,NCI-H1299,Primary Tissue=Lung|Tissue Diagnosis=Carcinoma Non-Small Cell,"66586760,87.3,23.0,1316",GSM2946883: Flag-p300 ChIP-seq in D1690A; Homo sapiens; ChIP-Seq,source_name=H1299,cell line=H1299,treatment=FLAG-tagged D1690A p300-BRPHZT,antibody=Sigma F1804,,
SRX3596435,hg38,TFs and others,Epitope tags,Lung,NCI-H1299,Primary Tissue=Lung|Tissue Diagnosis=Carcinoma Non-Small Cell,"54136479,79.4,35.0,1062",GSM2946886: Flag-p300 ChIP-seq in H1299 with control vector; Homo sapiens; ChIP-Seq,source_name=H1299,cell line=H1299,treatment=control vector,antibody=Sigma F1804,,
SRX3596438,hg38,TFs and others,Epitope tags,Lung,NCI-H1299,Primary Tissue=Lung|Tissue Diagnosis=Carcinoma Non-Small Cell,"65279501,91.8,19.7,1371",GSM2946889: Flag-p300 ChIP-seq in H1299 WT; Homo sapiens; ChIP-Seq,source_name=H1299,cell line=H1299,treatment=FLAG-tagged WT p300-BRPHZT,antibody=Sigma F1804,,
SRX3601929,hg38,TFs and others,GLYR1,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"36716272,97.6,8.9,1055","GSM2948530: HeLa WT, anti-NDF 6-rep1 ChIP-seq; Homo sapiens; ChIP-Seq","source_name=HeLa WT, anti-NDF 6",cell type=HeLa S3,genotype/variation=WT,"chip antibodies=NDF6, home-made",,
SRX3601930,hg38,TFs and others,GLYR1,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"34962563,96.4,10.1,413","GSM2948531: HeLa WT, anti-NDF 6-rep2 ChIP-seq; Homo sapiens; ChIP-Seq","source_name=HeLa WT, anti-NDF 6",cell type=HeLa S3,genotype/variation=WT,"chip antibodies=NDF6, home-made",,
SRX3601931,hg38,TFs and others,GLYR1,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"40251746,97.0,12.6,1143","GSM2948532: HeLa WT, anti-NDF 6-rep4 ChIP-seq; Homo sapiens; ChIP-Seq","source_name=HeLa WT, anti-NDF 6",cell type=HeLa S3,genotype/variation=WT,"chip antibodies=NDF6, home-made",,
SRX3601932,hg38,TFs and others,GLYR1,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"43059463,96.8,14.6,388","GSM2948533: HeLa WT, anti-NDF 7-rep1 ChIP-seq; Homo sapiens; ChIP-Seq","source_name=HeLa WT, anti-NDF 7",cell type=HeLa S3,genotype/variation=WT,"chip antibodies=NDF7, home-made",,
SRX3601933,hg38,TFs and others,GLYR1,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"40246651,97.7,8.4,1073","GSM2948534: HeLa WT, anti-NDF 7-rep2 ChIP-seq; Homo sapiens; ChIP-Seq","source_name=HeLa WT, anti-NDF 7",cell type=HeLa S3,genotype/variation=WT,"chip antibodies=NDF7, home-made",,
SRX3601934,hg38,TFs and others,GLYR1,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"54767929,97.9,10.2,712","GSM2948535: HeLa WT, anti-NDF 7-rep4 ChIP-seq; Homo sapiens; ChIP-Seq","source_name=HeLa WT, anti-NDF 7",cell type=HeLa S3,genotype/variation=WT,"chip antibodies=NDF7, home-made",,
SRX3601935,hg38,TFs and others,GLYR1,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"36621669,95.0,15.0,1123","GSM2948536: HeLa Clone KO1.2, anti-NDF 6-rep1 ChIP-seq; Homo sapiens; ChIP-Seq","source_name=HeLa Clone KO1.2, anti-NDF 6",cell type=HeLa S3,genotype/variation=NDF knockout 1.2,"chip antibodies=NDF6, home-made",,
SRX3601936,hg38,TFs and others,GLYR1,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"34035243,95.2,11.9,1097","GSM2948537: HeLa Clone KO1.2, anti-NDF 6-rep2 ChIP-seq; Homo sapiens; ChIP-Seq","source_name=HeLa Clone KO1.2, anti-NDF 6",cell type=HeLa S3,genotype/variation=NDF knockout 1.2,"chip antibodies=NDF6, home-made",,
SRX3601937,hg38,TFs and others,GLYR1,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"37742192,96.6,13.1,1208","GSM2948538: HeLa Clone KO1.2, anti-NDF 6-rep4 ChIP-seq; Homo sapiens; ChIP-Seq","source_name=HeLa Clone KO1.2, anti-NDF 6",cell type=HeLa S3,genotype/variation=NDF knockout 1.2,"chip antibodies=NDF6, home-made",,
SRX3601938,hg38,TFs and others,GLYR1,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"37488377,97.9,8.6,1143","GSM2948539: HeLa Clone KO1.2, anti-NDF 7-rep1 ChIP-seq; Homo sapiens; ChIP-Seq","source_name=HeLa Clone KO1.2, anti-NDF 7",cell type=HeLa S3,genotype/variation=NDF knockout 1.2,"chip antibodies=NDF7, home-made",,
SRX3601939,hg38,TFs and others,GLYR1,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"41121082,96.7,13.2,1267","GSM2948540: HeLa Clone KO1.2, anti-NDF 7-rep2 ChIP-seq; Homo sapiens; ChIP-Seq","source_name=HeLa Clone KO1.2, anti-NDF 7",cell type=HeLa S3,genotype/variation=NDF knockout 1.2,"chip antibodies=NDF7, home-made",,
SRX3601940,hg38,TFs and others,GLYR1,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"51851446,98.3,8.7,1506","GSM2948541: HeLa Clone KO1.2, anti-NDF 7-rep4 ChIP-seq; Homo sapiens; ChIP-Seq","source_name=HeLa Clone KO1.2, anti-NDF 7",cell type=HeLa S3,genotype/variation=NDF knockout 1.2,"chip antibodies=NDF7, home-made",,
SRX3601957,hg38,TFs and others,ERG,Cardiovascular,HUVEC,Primary Tissue=Umbilical Cord|Tissue Diagnosis=Normal,"33162874,83.8,20.6,27756",GSM2948574: ERG HUVEC Rep1; Homo sapiens; ChIP-Seq,source_name=ERG_HUVEC,cell type=HUVEC,stimulation=none,"chip antibody=ERG (Abcam, ab136152)",,
SRX3601958,hg38,TFs and others,ERG,Cardiovascular,HUVEC,Primary Tissue=Umbilical Cord|Tissue Diagnosis=Normal,"33131710,92.9,13.1,62463",GSM2948575: ERG HUVEC Rep2; Homo sapiens; ChIP-Seq,source_name=ERG_HUVEC,cell type=HUVEC,stimulation=none,"chip antibody=ERG (Abcam, ab136152)",,
SRX3601959,hg38,TFs and others,FLI1,Cardiovascular,HUVEC,Primary Tissue=Umbilical Cord|Tissue Diagnosis=Normal,"44059197,93.4,14.1,2503",GSM2948576: FLI1 HUVEC Rep1; Homo sapiens; ChIP-Seq,source_name=FLI1_HUVEC,cell type=HUVEC,stimulation=none,"chip antibody=FLI1 (Santa Cruz, sc-356)",,
SRX3601960,hg38,TFs and others,FLI1,Cardiovascular,HUVEC,Primary Tissue=Umbilical Cord|Tissue Diagnosis=Normal,"41536287,87.5,8.7,32385",GSM2948577: FLI1 HUVEC Rep2; Homo sapiens; ChIP-Seq,source_name=FLI1_HUVEC,cell type=HUVEC,stimulation=none,"chip antibody=FLI1 (Abcam, ab15289)",,
SRX360376,hg38,TFs and others,KMT2D,Digestive tract,HCT 116,Primary Tissue=Colon|Tissue Diagnosis=Carcinoma,"26676354,92.8,16.7,9177",GSM1240109: MLL4 HCT116 Parental; Homo sapiens; ChIP-Seq,source_name=Colon cancer cell line,cell line=HCT116,cell type=human colon cancer cell,chip antibody=(rb) α-MLL4 (#403; Ali Shilatifard),,
SRX360377,hg38,TFs and others,EP300,Digestive tract,HCT 116,Primary Tissue=Colon|Tissue Diagnosis=Carcinoma,"22999921,92.3,36.5,7984",GSM1240110: P300 HCT116 Parental; Homo sapiens; ChIP-Seq,source_name=Colon cancer cell line,cell line=HCT116,cell type=human colon cancer cell,chip antibody=Santa Cruz (cat. no. SC-585),,
SRX361198,hg38,TFs and others,TP53,Bone,Saos-2,Primary Tissue=Bone|Tissue Diagnosis=Osteosarcoma,"22950398,77.5,51.2,2750",GSM1241481: wt-p53 ChIPseq; Homo sapiens; ChIP-Seq,source_name=osteosarcoma cell line,cell line=SaOS2,chip antibody=monoclonal anti-p53 (Santa Cruz Biotechnology),,,
SRX361222,hg38,TFs and others,GATA3,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"43328882,87.4,4.8,19828",GSM1241752: MCF7 GATA3 rep1; Homo sapiens; ChIP-Seq,source_name=MCF7 breast cancer cell line,cell line=MCF7,replicate=1,chip antibody=GATA3 serum (generated in rabbits using recombinant 6x histidine tag-fused GATA3 full-length wild-type protein),,
SRX361224,hg38,TFs and others,GATA3,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"33930678,93.3,9.3,12037",GSM1241754: T47D GATA3 rep1; Homo sapiens; ChIP-Seq,source_name=T47D breast cancer cell line,cell line=T47D,replicate=1,chip antibody=GATA3 serum (generated in rabbits using recombinant 6x histidine tag-fused GATA3 full-length wild-type protein),,
SRX361226,hg38,TFs and others,GATA3,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"33241698,87.1,13.0,19042",GSM1241756: MCF7 GATA3 rep2; Homo sapiens; ChIP-Seq,source_name=MCF7 breast cancer cell line,cell line=MCF7,replicate=2,chip antibody=GATA3 serum (generated in rabbits using recombinant 6x histidine tag-fused GATA3 full-length wild-type protein),,
SRX361228,hg38,TFs and others,GATA3,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"39751801,84.7,8.5,7034",GSM1241758: T47D GATA3 rep2; Homo sapiens; ChIP-Seq,source_name=T47D breast cancer cell line,cell line=T47D,replicate=2,chip antibody=GATA3 serum (generated in rabbits using recombinant 6x histidine tag-fused GATA3 full-length wild-type protein),,
SRX3629592,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"8293008,98.6,0.4,110",GSM2970402: ER Ctrl 1; Homo sapiens; ChIP-Seq,source_name=MCF7,tissue=Breast,chip-antibody=SC-543,,,
SRX3629593,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"6074435,99.2,2.1,9489",GSM2970403: ER E2 45min 1; Homo sapiens; ChIP-Seq,source_name=MCF7,tissue=Breast,chip-antibody=SC-543,,,
SRX3629594,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"8629080,98.7,2.6,11408",GSM2970404: ER E2 90min 1; Homo sapiens; ChIP-Seq,source_name=MCF7,tissue=Breast,chip-antibody=SC-543,,,
SRX3629595,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"9152821,98.8,0.4,91",GSM2970405: ER Ctrl 2; Homo sapiens; ChIP-Seq,source_name=MCF7,tissue=Breast,chip-antibody=SC-543,,,
SRX3629596,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"8436191,98.9,2.1,8493",GSM2970406: ER E2 45min 2; Homo sapiens; ChIP-Seq,source_name=MCF7,tissue=Breast,chip-antibody=SC-543,,,
SRX3629597,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"5018072,99.2,1.2,5539",GSM2970407: ER E2 90min 2; Homo sapiens; ChIP-Seq,source_name=MCF7,tissue=Breast,chip-antibody=SC-543,,,
SRX3629598,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"8328550,98.6,0.3,89",GSM2970408: ER Ctrl 3; Homo sapiens; ChIP-Seq,source_name=MCF7,tissue=Breast,chip-antibody=SC-543,,,
SRX3629599,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"10003864,98.9,1.7,8761",GSM2970409: ER E2 45min 3; Homo sapiens; ChIP-Seq,source_name=MCF7,tissue=Breast,chip-antibody=SC-543,,,
SRX3629600,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"5566487,99.1,0.8,4363",GSM2970410: ER E2 90min 3; Homo sapiens; ChIP-Seq,source_name=MCF7,tissue=Breast,chip-antibody=SC-543,,,
SRX3629601,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"5524897,99.0,0.3,162",GSM2970411: ER Ctrl 4; Homo sapiens; ChIP-Seq,source_name=MCF7,tissue=Breast,chip-antibody=SC-543,,,
SRX3629602,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"8459632,98.9,1.8,9438",GSM2970412: ER E2 45min 4; Homo sapiens; ChIP-Seq,source_name=MCF7,tissue=Breast,chip-antibody=SC-543,,,
SRX3629604,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"8584019,98.8,1.3,6924",GSM2970413: ER E2 90min 4; Homo sapiens; ChIP-Seq,source_name=MCF7,tissue=Breast,chip-antibody=SC-543,,,
SRX3631510,hg38,TFs and others,ETS1,Others,SCC-25,Primary Tissue=Tongue|Tissue Diagnosis=Carcinoma Squamous Cell,"17501817,97.4,50.9,8557",GSM2973236: SCC25 ETS1 C20 Rep1; Homo sapiens; ChIP-Seq,source_name=SCC25,cell line=SCC25,antibody=C20 (Santa Cruz) antibodies for ETS1,,,
SRX3631511,hg38,TFs and others,ETS1,Others,SCC-25,Primary Tissue=Tongue|Tissue Diagnosis=Carcinoma Squamous Cell,"32182932,98.5,65.2,12079",GSM2973237: SCC25 ETS1 C20 Rep2; Homo sapiens; ChIP-Seq,source_name=SCC25,cell line=SCC25,antibody=C20 (Santa Cruz) antibodies for ETS1,,,
SRX3631512,hg38,TFs and others,ETS1,Others,SCC-25,Primary Tissue=Tongue|Tissue Diagnosis=Carcinoma Squamous Cell,"27579170,97.8,56.3,11025",GSM2973238: SCC25 ETS1 501A; Homo sapiens; ChIP-Seq,source_name=SCC25,cell line=SCC25,antibody=501A (Bethyl Labs) antibodies for ETS1,,,
SRX3636814,hg38,TFs and others,CTCF,Blood,ALL xenograft,,"26402792,84.4,16.1,58216",GSM2974409: ALL54 Ctrl CTCF; Homo sapiens; ChIP-Seq,source_name=ALL xenograft cells,tissue=ALL xenograft cells,treatment=vehicle,chip antibody=CTCF,,
SRX3636815,hg38,TFs and others,CTCF,Blood,ALL xenograft,,"27484429,85.2,13.4,56600",GSM2974410: ALL54 Dex CTCF; Homo sapiens; ChIP-Seq,source_name=ALL xenograft cells,tissue=ALL xenograft cells,treatment=Dex,chip antibody=CTCF,,
SRX3636816,hg38,TFs and others,CTCF,Blood,ALL xenograft,,"21572850,82.1,12.2,54959",GSM2974411: ALL50 Ctrl CTCF; Homo sapiens; ChIP-Seq,source_name=ALL xenograft cells,tissue=ALL xenograft cells,treatment=vehicle,chip antibody=CTCF,,
SRX3636817,hg38,TFs and others,CTCF,Blood,ALL xenograft,,"24082798,78.3,13.6,55553",GSM2974412: ALL50 Dex CTCF; Homo sapiens; ChIP-Seq,source_name=ALL xenograft cells,tissue=ALL xenograft cells,treatment=Dex,chip antibody=CTCF,,
SRX3636818,hg38,TFs and others,NR3C1,Blood,ALL xenograft,,"22136349,83.6,17.5,1039",GSM2974413: ALL54 Ctrl GR; Homo sapiens; ChIP-Seq,source_name=ALL xenograft cells,tissue=ALL xenograft cells,treatment=vehicle,chip antibody=GR,,
SRX3636819,hg38,TFs and others,NR3C1,Blood,ALL xenograft,,"22095594,88.2,10.2,9381",GSM2974414: ALL54 Dex GR; Homo sapiens; ChIP-Seq,source_name=ALL xenograft cells,tissue=ALL xenograft cells,treatment=Dex,chip antibody=GR,,
SRX3636820,hg38,TFs and others,NR3C1,Blood,ALL xenograft,,"72794226,82.0,30.6,1594",GSM2974415: ALL50 Ctrl GR; Homo sapiens; ChIP-Seq,source_name=ALL xenograft cells,tissue=ALL xenograft cells,treatment=vehicle,chip antibody=GR,,
SRX3636821,hg38,TFs and others,NR3C1,Blood,ALL xenograft,,"27134750,66.9,3.2,2378",GSM2974416: ALL50 Dex GR ChIP4; Homo sapiens; ChIP-Seq,source_name=ALL xenograft cells,tissue=ALL xenograft cells,treatment=Dex,chip antibody=GR,,
SRX3636885,hg38,TFs and others,RELA,Kidney,Renal cell carcinoma,,"17250945,93.0,6.3,8660",GSM2974458: NFkB-p65 ChIP Rep1; Homo sapiens; ChIP-Seq,source_name=786-0_NFkB-p65_ChIP,cell line=786-0,cell type=clear cell renal cell carcinoma (ccRCC) cell line,"chip antibody=p65 (Santa Cruz Biotechnology, sc-372-x)",,
SRX3636887,hg38,TFs and others,ZHX2,Kidney,Renal cell carcinoma,,"68256561,97.1,28.8,49304",GSM2974460: ZHX2 ChIP Rep1; Homo sapiens; ChIP-Seq,source_name=786-0_ZHX2_ChIP,cell line=786-0,cell type=clear cell renal cell carcinoma (ccRCC) cell line,"chip antibody=ZHX2 (Genetex, 112232)",,
SRX3636888,hg38,TFs and others,ZHX2,Kidney,Renal cell carcinoma,,"18145245,97.9,7.2,23735",GSM2974461: ZHX2 ChIP Rep2; Homo sapiens; ChIP-Seq,source_name=786-0_ZHX2_ChIP,cell line=786-0,cell type=clear cell renal cell carcinoma (ccRCC) cell line,"chip antibody=ZHX2 (Genetex, 112232)",,
SRX3640569,hg38,TFs and others,INTS3,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"29592395,93.4,18.8,20580",GSM2976713: ChIP-seq siLuc INTS3 R1; Homo sapiens; ChIP-Seq,source_name=HeLa,cell line=HeLa,"antibody=16620-1-AP: INTS3 antibody, Rabbit Polyclonal. Proteintech",knockdown=siLuc,,
SRX3640570,hg38,TFs and others,INTS3,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"47626975,97.4,7.1,9181",GSM2976714: ChIP-seq siLuc INTS3 R2; Homo sapiens; ChIP-Seq,source_name=HeLa,cell line=HeLa,"antibody=16620-1-AP: INTS3 antibody, Rabbit Polyclonal. Proteintech",knockdown=siLuc,,
SRX3640576,hg38,TFs and others,INTS3,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"46262288,96.6,23.7,4159",GSM2976720: ChIP-seq siSpt6 INTS3 R1; Homo sapiens; ChIP-Seq,source_name=HeLa,cell line=HeLa,"antibody=16620-1-AP: INTS3 antibody, Rabbit Polyclonal. Proteintech",knockdown=siSpt6,,
SRX3640577,hg38,TFs and others,INTS3,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"54017633,97.4,8.1,3525",GSM2976721: ChIP-seq siSpt6 INTS3 R2; Homo sapiens; ChIP-Seq,source_name=HeLa,cell line=HeLa,"antibody=16620-1-AP: INTS3 antibody, Rabbit Polyclonal. Proteintech",knockdown=siSpt6,,
SRX3642946,hg38,TFs and others,PRMT1,Epidermis,Keratinocytes,"MeSH Description=Epidermal cells which synthesize keratin and undergo characteristic changes as they move upward from the basal layers of the epidermis to the cornified (horny) layer of the skin. Successive stages of differentiation of the keratinocytes forming the epidermal layers are basal cell, spinous or prickle cell, and the granular cell.","75843064,98.4,31.0,26570",GSM2977009: PRMT1 ChIPseq Ctrl Abcam; Homo sapiens; ChIP-Seq,source_name=human keratinoctyes expressing HA-PRMT1,cell type=primary human neonatal keratinocytes,antibody=HA (Abcam Ab9110),,,
SRX3642947,hg38,TFs and others,PRMT1,Epidermis,Keratinocytes,"MeSH Description=Epidermal cells which synthesize keratin and undergo characteristic changes as they move upward from the basal layers of the epidermis to the cornified (horny) layer of the skin. Successive stages of differentiation of the keratinocytes forming the epidermal layers are basal cell, spinous or prickle cell, and the granular cell.","96065576,98.4,33.6,33789",GSM2977010: PRMT1 ChIPseq Ctrl rbmab; Homo sapiens; ChIP-Seq,source_name=human keratinoctyes expressing HA-PRMT1,cell type=primary human neonatal keratinocytes,antibody=HA (cell signaling C29F4),,,
SRX3642948,hg38,TFs and others,PRMT1,Epidermis,Keratinocytes,"MeSH Description=Epidermal cells which synthesize keratin and undergo characteristic changes as they move upward from the basal layers of the epidermis to the cornified (horny) layer of the skin. Successive stages of differentiation of the keratinocytes forming the epidermal layers are basal cell, spinous or prickle cell, and the granular cell.","81675531,98.1,30.7,3450",GSM2977011: PRMT1 ChIPseq D4476 Abcam; Homo sapiens; ChIP-Seq,source_name=human keratinoctyes expressing HA-PRMT1,cell type=primary human neonatal keratinocytes,antibody=HA (Abcam Ab9110),,,
SRX3642949,hg38,TFs and others,PRMT1,Epidermis,Keratinocytes,"MeSH Description=Epidermal cells which synthesize keratin and undergo characteristic changes as they move upward from the basal layers of the epidermis to the cornified (horny) layer of the skin. Successive stages of differentiation of the keratinocytes forming the epidermal layers are basal cell, spinous or prickle cell, and the granular cell.","69755508,98.0,26.8,2089",GSM2977012: PRMT1 ChIPseq D4476 rbmab; Homo sapiens; ChIP-Seq,source_name=human keratinoctyes expressing HA-PRMT1,cell type=primary human neonatal keratinocytes,antibody=HA (cell signaling C29F4),,,
